"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,331.3465,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,321.7513,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,330.7756,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,325.451,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,314.2212,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,336.3432,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,318.4579,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,332.8145,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,371.1513,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,423.1033,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,461.3737,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,476.0824,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,419.5003,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,426.4599,,
"AUS","Australia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,454.9647,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,350.8628,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,351.8437,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,363.5424,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,375.3649,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,382.6424,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,376.3515,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,375.9915,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,384.2154,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,387.5712,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,391.2252,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,376.2608,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,375.7396,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,385.7171,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,377.518,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,383.0082,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,470.1864,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,499.2353,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,531.6243,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,532.2189,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,503.6815,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,508.9469,,
"AUS","Australia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,505.9215,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,676.9107,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,665.1341,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,684.1004,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,705.0346,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,708.39,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,712.1593,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,713.274,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,715.5619,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,709.3225,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,722.0008,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,701.7119,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,689.9608,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,722.0603,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,695.976,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,715.8227,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,841.3377,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,922.3386,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,992.998,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,1008.301,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,923.1818,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,935.4068,,
"AUS","Australia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,960.8862,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,100,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,100,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,101,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,100,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,95,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,89,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,91,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,90,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,88,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,88,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,88,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,91,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,93,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,94,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,97,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,104,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,115,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,125,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,118,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,110,,
"AUT","Austria","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,114,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,120,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,117,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,114,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,112,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,109,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,108,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,109,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,113,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,114,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,107,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,104,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,102,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,106,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,111,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,114,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,112,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,149,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,147,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,142,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,141,,
"AUT","Austria","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,141,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,220,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,217,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,215,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,212,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,205,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,197,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,200,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,203,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,201,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,195,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,193,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,193,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,199,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,205,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,211,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,216,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,264,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,272,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,260,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,251,,
"AUT","Austria","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,255,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,120,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,117,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,118,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,121,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,122,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,123,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,122,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,120,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,117,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,113,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,110,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,110,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,117,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,118,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,117,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,116,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,112,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,110,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,110,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,114,,
"BEL","Belgium","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,115,,
"BEL","Belgium","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,165,,
"BEL","Belgium","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,163,,
"BEL","Belgium","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,161,,
"BEL","Belgium","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,161,,
